"source_path","manifest_staged_path","resolved_staged_path","file_name","category","extension","expected_sha256","actual_sha256","sha_match","size_bytes","static_status","static_detail","promotion_decision"
"D:\SOURCE FACTORY\prompts\stage4\DONE_LIGHT_REPORT_GENERATOR_PROMPT.txt","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\prompts\stage4\DONE_LIGHT_REPORT_GENERATOR_PROMPT.txt","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\prompts\stage4\DONE_LIGHT_REPORT_GENERATOR_PROMPT.txt","DONE_LIGHT_REPORT_GENERATOR_PROMPT.txt","P0_DAILY_QUEUE_RUNNER",".txt","eded8f96bf9b182a637a70306554d53a2ee5725a700db589a429304855745b91","8df0f51284f4c92ff4a60fcbba4f12e79b27163197e466c2c14d22c516015c39","False","4219","PASS_NO_COMPILE_CHECK_REQUIRED","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\STAGE4_35_GREEN_CREATE_READY_ASSEMBLED_ROOT_SANDBOX\prompts\stage4\DONE_LIGHT_REPORT_GENERATOR_PROMPT.txt","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\STAGE4_35_GREEN_CREATE_READY_ASSEMBLED_ROOT_SANDBOX\prompts\stage4\DONE_LIGHT_REPORT_GENERATOR_PROMPT.txt","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\STAGE4_35_GREEN_CREATE_READY_ASSEMBLED_ROOT_SANDBOX\prompts\stage4\DONE_LIGHT_REPORT_GENERATOR_PROMPT.txt","DONE_LIGHT_REPORT_GENERATOR_PROMPT.txt","P0_DAILY_QUEUE_RUNNER",".txt","eded8f96bf9b182a637a70306554d53a2ee5725a700db589a429304855745b91","8df0f51284f4c92ff4a60fcbba4f12e79b27163197e466c2c14d22c516015c39","False","4219","PASS_NO_COMPILE_CHECK_REQUIRED","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\prompts\stage4\DONE_LIGHT_REPORT_GENERATOR_PROMPT.txt","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\prompts\stage4\DONE_LIGHT_REPORT_GENERATOR_PROMPT.txt","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\prompts\stage4\DONE_LIGHT_REPORT_GENERATOR_PROMPT.txt","DONE_LIGHT_REPORT_GENERATOR_PROMPT.txt","P0_DAILY_QUEUE_RUNNER",".txt","eded8f96bf9b182a637a70306554d53a2ee5725a700db589a429304855745b91","8df0f51284f4c92ff4a60fcbba4f12e79b27163197e466c2c14d22c516015c39","False","4219","PASS_NO_COMPILE_CHECK_REQUIRED","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\STAGE4_35_GREEN_CREATE_READY_ASSEMBLED_ROOT_SANDBOX\src\shared\stage4\greenOutputAssemblyQueue.js","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\STAGE4_35_GREEN_CREATE_READY_ASSEMBLED_ROOT_SANDBOX\src\shared\stage4\greenOutputAssemblyQueue.js","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\STAGE4_35_GREEN_CREATE_READY_ASSEMBLED_ROOT_SANDBOX\src\shared\stage4\greenOutputAssemblyQueue.js","greenOutputAssemblyQueue.js","P0_DAILY_QUEUE_RUNNER",".js","5869b5f127038e8e21becabd9c61faaf5fc630595a73bb26a8092b7df318477e","eabfb6177b9e8419617e44d42329145803e8f74047ed5c6e0b706bc2d26ff26b","False","15754","PASS_NODE_CHECK","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\shared\stage4\greenOutputAssemblyQueue.js","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\shared\stage4\greenOutputAssemblyQueue.js","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\shared\stage4\greenOutputAssemblyQueue.js","greenOutputAssemblyQueue.js","P0_DAILY_QUEUE_RUNNER",".js","5869b5f127038e8e21becabd9c61faaf5fc630595a73bb26a8092b7df318477e","eabfb6177b9e8419617e44d42329145803e8f74047ed5c6e0b706bc2d26ff26b","False","15754","PASS_NODE_CHECK","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\src\shared\stage4\greenOutputAssemblyQueue.js","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\src\shared\stage4\greenOutputAssemblyQueue.js","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\src\shared\stage4\greenOutputAssemblyQueue.js","greenOutputAssemblyQueue.js","P0_DAILY_QUEUE_RUNNER",".js","5869b5f127038e8e21becabd9c61faaf5fc630595a73bb26a8092b7df318477e","eabfb6177b9e8419617e44d42329145803e8f74047ed5c6e0b706bc2d26ff26b","False","15754","PASS_NODE_CHECK","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\shared\stage4\promptPackageVersionManager.js","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\shared\stage4\promptPackageVersionManager.js","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\shared\stage4\promptPackageVersionManager.js","promptPackageVersionManager.js","P0_DAILY_QUEUE_RUNNER",".js","d9afbca9005a143923aa170f482af3dc200c5cd71198e3a82c5cd477c26e3643","8dddcf9f3b1e31c9a4bd171278708faba1c21b4ddc984520b3fbf660a9abdaa7","False","15050","PASS_NODE_CHECK","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\src\shared\stage4\promptPackageVersionManager.js","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\src\shared\stage4\promptPackageVersionManager.js","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\src\shared\stage4\promptPackageVersionManager.js","promptPackageVersionManager.js","P0_DAILY_QUEUE_RUNNER",".js","d69651c71d2b9f5da7391653a8687120123738dfa15ccb42eb410aace8a30354","10824fc6d5a21624f3bd74e943d270397ec46ddbda79f1788394adbda31299d1","False","20152","PASS_NODE_CHECK","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\STAGE4_35_GREEN_CREATE_READY_ASSEMBLED_ROOT_SANDBOX\src\shared\stage4\promptPackageVersionManager.js","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\STAGE4_35_GREEN_CREATE_READY_ASSEMBLED_ROOT_SANDBOX\src\shared\stage4\promptPackageVersionManager.js","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\STAGE4_35_GREEN_CREATE_READY_ASSEMBLED_ROOT_SANDBOX\src\shared\stage4\promptPackageVersionManager.js","promptPackageVersionManager.js","P0_DAILY_QUEUE_RUNNER",".js","d9afbca9005a143923aa170f482af3dc200c5cd71198e3a82c5cd477c26e3643","8dddcf9f3b1e31c9a4bd171278708faba1c21b4ddc984520b3fbf660a9abdaa7","False","15050","PASS_NODE_CHECK","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\shared\stage4\promptQueueManager.js","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\shared\stage4\promptQueueManager.js","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\shared\stage4\promptQueueManager.js","promptQueueManager.js","P0_DAILY_QUEUE_RUNNER",".js","453ae326ddcc28872e89b658bab66ec80f7ecbcfb57ccad4e4fe631f479eacf1","8f162161e6a9276d656092b189c7ce1d683067a73608fee41e70ed69c5320b18","False","15848","PASS_NODE_CHECK","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\STAGE4_35_GREEN_CREATE_READY_ASSEMBLED_ROOT_SANDBOX\src\shared\stage4\promptQueueManager.js","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\STAGE4_35_GREEN_CREATE_READY_ASSEMBLED_ROOT_SANDBOX\src\shared\stage4\promptQueueManager.js","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\STAGE4_35_GREEN_CREATE_READY_ASSEMBLED_ROOT_SANDBOX\src\shared\stage4\promptQueueManager.js","promptQueueManager.js","P0_DAILY_QUEUE_RUNNER",".js","453ae326ddcc28872e89b658bab66ec80f7ecbcfb57ccad4e4fe631f479eacf1","8f162161e6a9276d656092b189c7ce1d683067a73608fee41e70ed69c5320b18","False","15848","PASS_NODE_CHECK","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\src\shared\stage4\promptQueueManager.js","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\src\shared\stage4\promptQueueManager.js","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\src\shared\stage4\promptQueueManager.js","promptQueueManager.js","P0_DAILY_QUEUE_RUNNER",".js","5b5a5fd7d4c6121effe4433eeecff2c0973d5a26bee6cb00e2e3a164905d9bd9","1d7703e5b2dc4ab290873e9c585444edbb6c0c0355d3e552d111c0ee767b21bf","False","20037","PASS_NODE_CHECK","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\src\shared\stage4\sequentialPromptSender.js","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\src\shared\stage4\sequentialPromptSender.js","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\src\shared\stage4\sequentialPromptSender.js","sequentialPromptSender.js","P0_DAILY_QUEUE_RUNNER",".js","a4839486e52721743f837230caf97645e4456953931578cb428dc2f8a09dcb28","619a5db556cad6dfb572c8c6b398997fdb568e77b79a64bb5aa88e6b94b0e622","False","24282","PASS_NODE_CHECK","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\docs\STAGE4_W02_PROMPT_QUEUE_SEQUENTIAL_SEND_SPEC.md","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\docs\STAGE4_W02_PROMPT_QUEUE_SEQUENTIAL_SEND_SPEC.md","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\docs\STAGE4_W02_PROMPT_QUEUE_SEQUENTIAL_SEND_SPEC.md","STAGE4_W02_PROMPT_QUEUE_SEQUENTIAL_SEND_SPEC.md","P0_DAILY_QUEUE_RUNNER",".md","f2916bea4366343f7509d2e0f2ae944c47e4c0d7d20e169d817f6f1300f436be","76b4740b3e588a1f6b25292aa754508af3e46308d82e9a1c9ed0245bbdcffe6b","False","19962","PASS_NO_COMPILE_CHECK_REQUIRED","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\core\promptAutomation\stage4InstructionFileSeparator.js","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\core\promptAutomation\stage4InstructionFileSeparator.js","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\core\promptAutomation\stage4InstructionFileSeparator.js","stage4InstructionFileSeparator.js","P0_DAILY_QUEUE_RUNNER",".js","b5cbbcf73f101d00e044f68f6f1352aa87a9911b76257d5317da0348b6c1cc94","04f26bd21b3f65854aad8455b19ea5f6136cc003845668d436f7892383a48c0f","False","20552","PASS_NODE_CHECK","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\core\panelControl\stage4LaoValidationQueueModel.js","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\core\panelControl\stage4LaoValidationQueueModel.js","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\core\panelControl\stage4LaoValidationQueueModel.js","stage4LaoValidationQueueModel.js","P0_DAILY_QUEUE_RUNNER",".js","c3bf743554bb895fc9731c836e174c993a979d8fe8449d4d464472d6056df211","0289524b265530039b6343c068d95dfd34ea165e9bf3d16dadf9848b35ba35e7","False","17168","PASS_NODE_CHECK","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\renderer\panelAutomation\stage4PromptAutomationDashboard.js","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\renderer\panelAutomation\stage4PromptAutomationDashboard.js","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\renderer\panelAutomation\stage4PromptAutomationDashboard.js","stage4PromptAutomationDashboard.js","P0_DAILY_QUEUE_RUNNER",".js","5e59814d42b711db4c41f17fcaca4accca47a51865d094135f614fbdedc1b25b","9792dac85042dbebdb7eb5ef844e0f253efcef3396419e5680860a30d9925fc9","False","11678","PASS_NODE_CHECK","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\core\promptAutomation\stage4PromptCompletionDetector.js","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\core\promptAutomation\stage4PromptCompletionDetector.js","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\core\promptAutomation\stage4PromptCompletionDetector.js","stage4PromptCompletionDetector.js","P0_DAILY_QUEUE_RUNNER",".js","9332e61e5cdbc3cc467d46c84ddb95e317935c3e5f1c7298066ac7634b158ddd","ac2b3b6a0ba50e7c72ff792eeaf1c63d6817afbbcd39f22429d67f7a8b445f84","False","19356","PASS_NODE_CHECK","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\core\promptAutomation\stage4PromptLibraryModel.js","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\core\promptAutomation\stage4PromptLibraryModel.js","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\core\promptAutomation\stage4PromptLibraryModel.js","stage4PromptLibraryModel.js","P0_DAILY_QUEUE_RUNNER",".js","adeddca649d97ceebfa675c1760a95893e3a234779a2a4989306a7aaeae15531","7c9ee913fa002b668e369c0dfd13c42d2f0be26f6dab10801a637a6551c52b4e","False","11363","PASS_NODE_CHECK","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\generated\20260702182627_MANUAL_STAGE4_GATE_EXTRACTED\PROJECT_FILES\src\core\promptAutomation\stage4PromptLibraryModel.js","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\generated\20260702182627_MANUAL_STAGE4_GATE_EXTRACTED\PROJECT_FILES\src\core\promptAutomation\stage4PromptLibraryModel.js","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\generated\20260702182627_MANUAL_STAGE4_GATE_EXTRACTED\PROJECT_FILES\src\core\promptAutomation\stage4PromptLibraryModel.js","stage4PromptLibraryModel.js","P0_DAILY_QUEUE_RUNNER",".js","adeddca649d97ceebfa675c1760a95893e3a234779a2a4989306a7aaeae15531","7c9ee913fa002b668e369c0dfd13c42d2f0be26f6dab10801a637a6551c52b4e","False","11363","PASS_NODE_CHECK","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\generated\20260703_040451_037_STAGE4_PANEL_GATE_EXTRACTED\PROJECT_FILES\src\core\promptAutomation\stage4PromptLibraryModel.js","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\generated\20260703_040451_037_STAGE4_PANEL_GATE_EXTRACTED\PROJECT_FILES\src\core\promptAutomation\stage4PromptLibraryModel.js","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\generated\20260703_040451_037_STAGE4_PANEL_GATE_EXTRACTED\PROJECT_FILES\src\core\promptAutomation\stage4PromptLibraryModel.js","stage4PromptLibraryModel.js","P0_DAILY_QUEUE_RUNNER",".js","adeddca649d97ceebfa675c1760a95893e3a234779a2a4989306a7aaeae15531","7c9ee913fa002b668e369c0dfd13c42d2f0be26f6dab10801a637a6551c52b4e","False","11363","PASS_NODE_CHECK","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\core\promptAutomation\stage4PromptPackageModel.js","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\core\promptAutomation\stage4PromptPackageModel.js","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\core\promptAutomation\stage4PromptPackageModel.js","stage4PromptPackageModel.js","P0_DAILY_QUEUE_RUNNER",".js","0b8c62236d1fc45e9c24bbd9a36d777f9d7125ac7d18b4e59a23382918f29628","567f78aab6ecacd3e13940c22b72676085010bb13d8e7bf2fb14d076a00a5bf1","False","13901","PASS_NODE_CHECK","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\generated\20260702182627_MANUAL_STAGE4_GATE_EXTRACTED\PROJECT_FILES\src\core\promptAutomation\stage4PromptPackageModel.js","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\generated\20260702182627_MANUAL_STAGE4_GATE_EXTRACTED\PROJECT_FILES\src\core\promptAutomation\stage4PromptPackageModel.js","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\generated\20260702182627_MANUAL_STAGE4_GATE_EXTRACTED\PROJECT_FILES\src\core\promptAutomation\stage4PromptPackageModel.js","stage4PromptPackageModel.js","P0_DAILY_QUEUE_RUNNER",".js","0b8c62236d1fc45e9c24bbd9a36d777f9d7125ac7d18b4e59a23382918f29628","567f78aab6ecacd3e13940c22b72676085010bb13d8e7bf2fb14d076a00a5bf1","False","13901","PASS_NODE_CHECK","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\generated\20260703_040451_037_STAGE4_PANEL_GATE_EXTRACTED\PROJECT_FILES\src\core\promptAutomation\stage4PromptPackageModel.js","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\generated\20260703_040451_037_STAGE4_PANEL_GATE_EXTRACTED\PROJECT_FILES\src\core\promptAutomation\stage4PromptPackageModel.js","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\generated\20260703_040451_037_STAGE4_PANEL_GATE_EXTRACTED\PROJECT_FILES\src\core\promptAutomation\stage4PromptPackageModel.js","stage4PromptPackageModel.js","P0_DAILY_QUEUE_RUNNER",".js","0b8c62236d1fc45e9c24bbd9a36d777f9d7125ac7d18b4e59a23382918f29628","567f78aab6ecacd3e13940c22b72676085010bb13d8e7bf2fb14d076a00a5bf1","False","13901","PASS_NODE_CHECK","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\core\promptAutomation\stage4PromptPauseResumeController.js","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\core\promptAutomation\stage4PromptPauseResumeController.js","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\core\promptAutomation\stage4PromptPauseResumeController.js","stage4PromptPauseResumeController.js","P0_DAILY_QUEUE_RUNNER",".js","aab263b475e65d99e1531866073f9712fc2f940c1fbfbff31a66e17d091af3cd","8ca293400094c1aa05d365ba0695cd130d9cb0a4da52d58e255e590055f9f016","False","25200","PASS_NODE_CHECK","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\core\promptAutomation\stage4PromptQueueModel.js","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\core\promptAutomation\stage4PromptQueueModel.js","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\core\promptAutomation\stage4PromptQueueModel.js","stage4PromptQueueModel.js","P0_DAILY_QUEUE_RUNNER",".js","f9a4dc48f76298716d3ff96cf4af07fb8f8f294752de5ea4493b3b3832fd5def","7d7e205b999def75aa4862b8b82ebcc3466d7bba58076f8c0db703ab6d525576","False","21164","PASS_NODE_CHECK","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\renderer\panelAutomation\stage4PromptQueueViewModel.js","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\renderer\panelAutomation\stage4PromptQueueViewModel.js","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\renderer\panelAutomation\stage4PromptQueueViewModel.js","stage4PromptQueueViewModel.js","P0_DAILY_QUEUE_RUNNER",".js","bde60c126cca1e402dfe84bfe2ba6fb243e2c1f91872e4ca794b68c13db9e7e1","fe1a265da1bc038daeb3a7962eff00504229d3d2a9968a2a6ab6d1a7022d716a","False","23680","PASS_NODE_CHECK","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\core\promptAutomation\stage4PromptRetryPolicy.js","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\core\promptAutomation\stage4PromptRetryPolicy.js","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\core\promptAutomation\stage4PromptRetryPolicy.js","stage4PromptRetryPolicy.js","P0_DAILY_QUEUE_RUNNER",".js","0036cc79ecb21b57989ad1c5118a451554ea0f56c0f77c30d473ef3baa1a643b","9ca9c89e5f836a97a9cc9a884d1b569c501ad55076272df9d3314891d7f91d98","False","18194","PASS_NODE_CHECK","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\core\promptAutomation\stage4PromptRunStateModel.js","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\core\promptAutomation\stage4PromptRunStateModel.js","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\src\core\promptAutomation\stage4PromptRunStateModel.js","stage4PromptRunStateModel.js","P0_DAILY_QUEUE_RUNNER",".js","02b5c1f927f1abfcc81c734857250881b6329c22e0544ff57f8463ddd328f878","ffca56c98df8baf72c3f72e1f8d0db0e0872611bd2e4552cec69fc054ad93572","False","17826","PASS_NODE_CHECK","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\PROMPT_QUEUE\stage4-run-prompt-queue__20260703_023051_194.txt","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\PROMPT_QUEUE\stage4-run-prompt-queue__20260703_023051_194.txt","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\PROMPT_QUEUE\stage4-run-prompt-queue__20260703_023051_194.txt","stage4-run-prompt-queue__20260703_023051_194.txt","P0_DAILY_QUEUE_RUNNER",".txt","f06a01a7ddc3d2bbc1a3b6ce04bb43f5bb73cbb06977c6fc8adfacd957a1afb6","5c54e05440b27e660bf0bf6d8a20be04faadda2444cf0e016a85ce40b6f0f397","False","32","PASS_NO_COMPILE_CHECK_REQUIRED","","BLOCKED_SHA_MISMATCH"
